"FIPS","mean_premium","n_obs","NAME","StateAbb"
"16053",1185,273,"Jerome","ID"
"13033",1790,312,"Burke","GA"
"13037",NA,NA,"Calhoun","GA"
"51081",1334,99,"Greensville","VA"
"08115",NA,NA,"Sedgwick","CO"
"13119",1688,351,"Franklin","GA"
"36071",1979,8218,"Orange","NY"
"40143",2216,13094,"Tulsa","OK"
"05003",1764,158,"Ashley","AR"
"47181",1625,111,"Wayne","TN"
"45065",1754,97,"McCormick","SC"
"45085",1587,2830,"Sumter","SC"
"13139",1772,6062,"Hall","GA"
"13153",1839,6986,"Houston","GA"
"39063",1367,837,"Hancock","OH"
"13239",NA,NA,"Quitman","GA"
"48303",1988,8524,"Lubbock","TX"
"47129",1491,182,"Morgan","TN"
"54023",NA,NA,"Grant","WV"
"17073",1479,563,"Henry","IL"
"21065",NA,NA,"Estill","KY"
"39137",1672,83,"Putnam","OH"
"47073",1265,652,"Hawkins","TN"
"48109",NA,NA,"Culberson","TX"
"30001",1526,198,"Beaverhead","MT"
"54041",1424,79,"Lewis","WV"
"54007",NA,NA,"Braxton","WV"
"51017",1384,71,"Bath","VA"
"41007",1351,1029,"Clatsop","OR"
"13205",1938,166,"Mitchell","GA"
"53075",1401,418,"Whitman","WA"
"46021",NA,NA,"Campbell","SD"
"40081",2495,512,"Lincoln","OK"
"40151",2187,92,"Woods","OK"
"35055",1668,241,"Taos","NM"
"40085",2188,74,"Love","OK"
"23011",1047,1602,"Kennebec","ME"
"13093",1808,50,"Dooly","GA"
"13039",1972,1725,"Camden","GA"
"27145",1763,3636,"Stearns","MN"
"37011",1511,222,"Avery","NC"
"02050",NA,NA,"Bethel","AK"
"16059",1362,188,"Lemhi","ID"
"22081",1372,30,"Red River","LA"
"37101",1499,7252,"Johnston","NC"
"17155",1605,30,"Putnam","IL"
"17189",1909,108,"Washington","IL"
"47137",NA,NA,"Pickett","TN"
"23023",1131,687,"Sagadahoc","ME"
"30023",1367,305,"Deer Lodge","MT"
"30053",1664,414,"Lincoln","MT"
"25021",2176,12405,"Norfolk","MA"
"72057",NA,NA,"Guayama",NA
"34041",1553,2974,"Warren","NJ"
"05107",1789,81,"Phillips","AR"
"02170",1771,4012,"Matanuska-Susitna","AK"
"46109",NA,NA,"Roberts","SD"
"39061",1487,12330,"Hamilton","OH"
"49019",1202,128,"Grand","UT"
"53047",1776,502,"Okanogan","WA"
"49029",1429,315,"Morgan","UT"
"31107",1774,60,"Knox","NE"
"32015",1986,51,"Lander","NV"
"13271",2139,52,"Telfair","GA"
"30109",NA,NA,"Wibaux","MT"
"22053",1990,381,"Jefferson Davis","LA"
"29011",1731,83,"Barton","MO"
"51163",1230,471,"Rockbridge","VA"
"55059",1509,2836,"Kenosha","WI"
"33007",1575,342,"Coos","NH"
"37023",1284,1762,"Burke","NC"
"29186",1789,202,"Ste. Genevieve","MO"
"38073",2132,56,"Ransom","ND"
"36083",2085,2268,"Rensselaer","NY"
"48197",NA,NA,"Hardeman","TX"
"05069",1885,1220,"Jefferson","AR"
"29510",1840,6572,"St. Louis","MO"
"22101",2658,380,"St. Mary","LA"
"01051",1724,2090,"Elmore","AL"
"37061",1938,624,"Duplin","NC"
"22069",1508,271,"Natchitoches","LA"
"25007",3202,230,"Dukes","MA"
"41035",1096,1302,"Klamath","OR"
"17075",1625,204,"Iroquois","IL"
"48271",NA,NA,"Kinney","TX"
"01061",2087,390,"Geneva","AL"
"51001",1852,686,"Accomack","VA"
"19079",1557,155,"Hamilton","IA"
"51051",NA,NA,"Dickenson","VA"
"13045",1694,3168,"Carroll","GA"
"08111",NA,NA,"San Juan","CO"
"12101",2138,13771,"Pasco","FL"
"13109",1662,102,"Evans","GA"
"36057",2110,463,"Montgomery","NY"
"06069",2158,1888,"San Benito","CA"
"13049",1758,96,"Charlton","GA"
"29071",1894,1735,"Franklin","MO"
"16063",1304,52,"Lincoln","ID"
"17097",1967,13111,"Lake","IL"
"47107",1445,832,"McMinn","TN"
"33001",1530,1210,"Belknap","NH"
"38031",NA,NA,"Foster","ND"
"35037",2109,59,"Quay","NM"
"02275",NA,NA,"Wrangell","AK"
"39087",1490,602,"Lawrence","OH"
"38103",NA,NA,"Wells","ND"
"36053",1301,954,"Madison","NY"
"51009",1075,1056,"Amherst","VA"
"40099",2224,162,"Murray","OK"
"01133",2229,178,"Winston","AL"
"54043",NA,NA,"Lincoln","WV"
"01129",2384,109,"Washington","AL"
"30055",NA,NA,"McCone","MT"
"37133",2082,7709,"Onslow","NC"
"47123",1593,594,"Monroe","TN"
"53033",1673,43213,"King","WA"
"39095",1428,6200,"Lucas","OH"
"06033",1941,1052,"Lake","CA"
"28113",2293,333,"Pike","MS"
"46129",NA,NA,"Walworth","SD"
"36085",1979,8329,"Richmond","NY"
"05079",1563,54,"Lincoln","AR"
"37115",1874,381,"Madison","NC"
"40009",2589,310,"Beckham","OK"
"10005",1555,5637,"Sussex","DE"
"48105",NA,NA,"Crockett","TX"
"37155",2063,1188,"Robeson","NC"
"27023",1942,214,"Chippewa","MN"
"49039",1099,363,"Sanpete","UT"
"21183",1579,183,"Ohio","KY"
"48365",1794,131,"Panola","TX"
"48137",NA,NA,"Edwards","TX"
"21027",1749,192,"Breckinridge","KY"
"45011",1554,191,"Barnwell","SC"
"47039",1764,122,"Decatur","TN"
"72085",NA,NA,"Las Piedras",NA
"48147",2069,411,"Fannin","TX"
"32013",1127,240,"Humboldt","NV"
"19177",NA,NA,"Van Buren","IA"
"01005",1995,191,"Barbour","AL"
"56043",1368,207,"Washakie","WY"
"20167",NA,NA,"Russell","KS"
"38011",1874,29,"Bowman","ND"
"19163",1439,3696,"Scott","IA"
"01071",1799,490,"Jackson","AL"
"17141",1637,654,"Ogle","IL"
"06045",1890,1054,"Mendocino","CA"
"27135",1892,107,"Roseau","MN"
"29037",2029,4257,"Cass","MO"
"27169",1574,694,"Winona","MN"
"42027",979,2629,"Centre","PA"
"30009",2084,276,"Carbon","MT"
"40061",2383,76,"Haskell","OK"
"40077",2168,29,"Latimer","OK"
"51139",1457,700,"Page","VA"
"39009",1782,327,"Athens","OH"
"29093",1820,45,"Iron","MO"
"06055",1879,2406,"Napa","CA"
"30029",1529,2410,"Flathead","MT"
"48301",NA,NA,"Loving","TX"
"08001",2321,11227,"Adams","CO"
"22067",1316,241,"Morehouse","LA"
"51735",2919,671,"Poquoson","VA"
"29157",1558,490,"Perry","MO"
"36119",3695,16082,"Westchester","NY"
"22087",1933,705,"St. Bernard","LA"
"48305",2757,58,"Lynn","TX"
"02150",1482,450,"Kodiak Island","AK"
"02164",NA,NA,"Lake and Peninsula","AK"
"51171",1342,1656,"Shenandoah","VA"
"28079",2005,150,"Leake","MS"
"48157",2469,13924,"Fort Bend","TX"
"51005",1214,275,"Alleghany","VA"
"18007",1648,80,"Benton","IN"
"19021",1458,111,"Buena Vista","IA"
"21227",1793,3008,"Warren","KY"
"56045",1778,103,"Weston","WY"
"13299",1650,455,"Ware","GA"
"37043",1567,232,"Clay","NC"
"53013",1549,60,"Columbia","WA"
"06007",1742,3810,"Butte","CA"
"37123",1624,229,"Montgomery","NC"
"48121",2446,22888,"Denton","TX"
"55083",1229,581,"Oconto","WI"
"13005",1455,78,"Bacon","GA"
"47109",1654,267,"McNairy","TN"
"01067",1913,298,"Henry","AL"
"19141",1643,64,"O'Brien","IA"
"13199",1855,431,"Meriwether","GA"
"13207",1934,620,"Monroe","GA"
"39059",1411,272,"Guernsey","OH"
"13215",1735,6302,"Muscogee","GA"
"13221",1587,366,"Oglethorpe","GA"
"39017",1407,7083,"Butler","OH"
"12086",4659,32462,"Miami-Dade","FL"
"13259",NA,NA,"Stewart","GA"
"48505",1157,28,"Zapata","TX"
"39107",1245,210,"Mercer","OH"
"09011",1937,5421,"New London","CT"
"05149",1811,200,"Yell","AR"
"01017",1641,418,"Chambers","AL"
"08069",2058,8545,"Larimer","CO"
"18173",1724,1313,"Warrick","IN"
"21123",2494,142,"Larue","KY"
"48153",NA,NA,"Floyd","TX"
"12013",2449,82,"Calhoun","FL"
"21195",2069,227,"Pike","KY"
"22033",1834,8330,"East Baton Rouge","LA"
"37037",1674,2629,"Chatham","NC"
"46085",NA,NA,"Lyman","SD"
"54017",NA,NA,"Doddridge","WV"
"55055",1340,1144,"Jefferson","WI"
"18155",1526,66,"Switzerland","IN"
"20159",NA,NA,"Rice","KS"
"37067",1271,12407,"Forsyth","NC"
"05123",1678,181,"St. Francis","AR"
"48267",NA,NA,"Kimble","TX"
"12021",3402,5625,"Collier","FL"
"17033",1535,57,"Crawford","IL"
"30105",2095,130,"Valley","MT"
"42039",1062,547,"Crawford","PA"
"47139",1757,230,"Polk","TN"
"27053",2177,38151,"Hennepin","MN"
"26149",1967,437,"St. Joseph","MI"
"26159",2592,751,"Van Buren","MI"
"21225",1884,70,"Union","KY"
"17031",2035,64756,"Cook","IL"
"17043",1869,17694,"DuPage","IL"
"17065",NA,NA,"Hamilton","IL"
"27009",1834,1165,"Benton","MN"
"37035",1173,4528,"Catawba","NC"
"37057",1139,4367,"Davidson","NC"
"21023",1961,55,"Bracken","KY"
"21017",1801,231,"Bourbon","KY"
"23003",1098,305,"Aroostook","ME"
"13025",1642,175,"Brantley","GA"
"22035",NA,NA,"East Carroll","LA"
"01019",1792,234,"Cherokee","AL"
"26121",1902,2272,"Muskegon","MI"
"31147",2034,57,"Richardson","NE"
"51550",1762,12411,"Chesapeake","VA"
"05061",1802,92,"Howard","AR"
"21061",1809,136,"Edmonson","KY"
"27129",1890,164,"Renville","MN"
"40117",2247,146,"Pawnee","OK"
"48035",2119,217,"Bosque","TX"
"48457",1604,106,"Tyler","TX"
"54057",1231,148,"Mineral","WV"
"18051",1546,450,"Gibson","IN"
"13029",2228,1646,"Bryan","GA"
"01041",1808,116,"Crenshaw","AL"
"12099",3920,25941,"Palm Beach","FL"
"08075",2749,479,"Logan","CO"
"13031",1800,1521,"Bulloch","GA"
"12087",6408,1573,"Monroe","FL"
"20139",2233,250,"Osage","KS"
"02158",NA,NA,"Kusilvak","AK"
"55051",1229,53,"Iron","WI"
"01063",NA,NA,"Greene","AL"
"01089",2053,13168,"Madison","AL"
"28119",NA,NA,"Quitman","MS"
"28143",1989,43,"Tunica","MS"
"29171",NA,NA,"Putnam","MO"
"54085",NA,NA,"Ritchie","WV"
"30019",NA,NA,"Daniels","MT"
"30079",NA,NA,"Prairie","MT"
"30085",NA,NA,"Roosevelt","MT"
"51021",1049,67,"Bland","VA"
"51015",1071,2368,"Augusta","VA"
"54047",NA,NA,"McDowell","WV"
"54091",1359,178,"Taylor","WV"
"54103",1702,36,"Wetzel","WV"
"47011",1414,2127,"Bradley","TN"
"08117",2275,502,"Summit","CO"
"48173",NA,NA,"Glasscock","TX"
"08035",3040,9072,"Douglas","CO"
"27013",1809,1737,"Blue Earth","MN"
"27041",1794,844,"Douglas","MN"
"21031",1583,85,"Butler","KY"
"49047",1083,564,"Uintah","UT"
"48323",1248,500,"Maverick","TX"
"12121",2013,252,"Suwannee","FL"
"51127",1474,1134,"New Kent","VA"
"53027",1469,1374,"Grays Harbor","WA"
"12109",2360,8815,"St. Johns","FL"
"53031",1423,447,"Jefferson","WA"
"53067",1361,7074,"Thurston","WA"
"53073",1345,3609,"Whatcom","WA"
"55009",1100,4316,"Brown","WI"
"13313",1362,2152,"Whitfield","GA"
"50003",1763,325,"Bennington","VT"
"13123",1742,670,"Gilmer","GA"
"54035",1389,326,"Jackson","WV"
"20131",NA,NA,"Nemaha","KS"
"17179",1402,1758,"Tazewell","IL"
"41031",1113,389,"Jefferson","OR"
"49009",NA,NA,"Daggett","UT"
"23031",1178,4204,"York","ME"
"32021",1157,23,"Mineral","NV"
"42051",1046,1191,"Fayette","PA"
"12105",2084,13348,"Polk","FL"
"18027",1605,453,"Daviess","IN"
"21081",1686,468,"Grant","KY"
"37135",1628,4639,"Orange","NC"
"42021",882,1927,"Cambria","PA"
"53045",1600,1394,"Mason","WA"
"06103",1713,1264,"Tehama","CA"
"06051",2551,156,"Mono","CA"
"18109",1648,1426,"Morgan","IN"
"29019",1709,3209,"Boone","MO"
"18133",1630,530,"Putnam","IN"
"19057",1476,372,"Des Moines","IA"
"51161",1143,3739,"Roanoke","VA"
"31119",2083,629,"Madison","NE"
"29069",NA,NA,"Dunklin","MO"
"37005",1366,191,"Alleghany","NC"
"37171",1395,1309,"Surry","NC"
"30039",1793,74,"Granite","MT"
"31123",2350,39,"Morrill","NE"
"34021",1736,7511,"Mercer","NJ"
"29109",1748,585,"Lawrence","MO"
"05023",1797,691,"Cleburne","AR"
"48061",1643,5199,"Cameron","TX"
"22089",2669,1386,"St. Charles","LA"
"48257",2143,3333,"Kaufman","TX"
"36065",1677,2573,"Oneida","NY"
"40051",2666,1007,"Grady","OK"
"37113",1289,586,"Macon","NC"
"36039",1456,399,"Greene","NY"
"40017",2613,4328,"Canadian","OK"
"42127",1339,647,"Wayne","PA"
"17037",1536,1590,"DeKalb","IL"
"19189",1625,63,"Winnebago","IA"
"47153",2104,292,"Sequatchie","TN"
"21119",NA,NA,"Knott","KY"
"26059",1945,311,"Hillsdale","MI"
"13101",1845,47,"Echols","GA"
"21019",1883,580,"Boyd","KY"
"48009",2187,103,"Archer","TX"
"46081",2254,516,"Lawrence","SD"
"30031",1922,3044,"Gallatin","MT"
"39175",1465,149,"Wyandot","OH"
"34009",2092,2280,"Cape May","NJ"
"27089",1739,91,"Marshall","MN"
"12123",2157,214,"Taylor","FL"
"42033",976,574,"Clearfield","PA"
"51053",1529,745,"Dinwiddie","VA"
"08105",1495,111,"Rio Grande","CO"
"40109",2700,16829,"Oklahoma","OK"
"40019",2204,835,"Carter","OK"
"40079",1955,408,"Le Flore","OK"
"12007",1935,290,"Bradford","FL"
"53015",1437,2216,"Cowlitz","WA"
"32510",1170,1095,"Carson City","NV"
"37039",1288,572,"Cherokee","NC"
"47099",1510,534,"Lawrence","TN"
"08043",1707,1217,"Fremont","CO"
"16061",1633,46,"Lewis","ID"
"21165",NA,NA,"Menifee","KY"
"22127",NA,NA,"Winn","LA"
"39147",1262,302,"Seneca","OH"
"40027",2537,7050,"Cleveland","OK"
"51530",1056,148,"Buena Vista","VA"
"51041",1538,17323,"Chesterfield","VA"
"18089",1485,12427,"Lake","IN"
"26041",1791,266,"Delta","MI"
"20149",NA,NA,"Pottawatomie","KS"
"30047",1545,768,"Lake","MT"
"46051",NA,NA,"Grant","SD"
"38051",NA,NA,"McIntosh","ND"
"35029",1292,301,"Luna","NM"
"26029",2175,238,"Charlevoix","MI"
"48139",2049,4537,"Ellis","TX"
"36047",2721,6841,"Kings","NY"
"55067",1216,122,"Langlade","WI"
"13117",2138,8788,"Forsyth","GA"
"41045",1192,308,"Malheur","OR"
"39055",1623,1535,"Geauga","OH"
"22023",2124,63,"Cameron","LA"
"21071",1647,174,"Floyd","KY"
"19133",1596,79,"Monona","IA"
"48351",2201,74,"Newton","TX"
"13265",NA,NA,"Taliaferro","GA"
"13267",1807,241,"Tattnall","GA"
"13281",1665,266,"Towns","GA"
"21125",1764,650,"Laurel","KY"
"47157",2018,22438,"Shelby","TN"
"26061",1520,356,"Houghton","MI"
"47167",1843,1972,"Tipton","TN"
"48119",NA,NA,"Delta","TX"
"20191",2219,475,"Sumner","KS"
"21141",1760,312,"Logan","KY"
"48123",2383,114,"DeWitt","TX"
"20197",NA,NA,"Wabaunsee","KS"
"26077",2164,3199,"Kalamazoo","MI"
"21153",NA,NA,"Magoffin","KY"
"49011",1123,10774,"Davis","UT"
"02261",NA,NA,"Valdez-Cordova","AK"
"55129",1594,151,"Washburn","WI"
"21231",1446,127,"Wayne","KY"
"26075",1801,2426,"Jackson","MI"
"40127",NA,NA,"Pushmataha","OK"
"48277",1937,517,"Lamar","TX"
"06057",2849,2418,"Nevada","CA"
"31015",NA,NA,"Boyd","NE"
"46091",NA,NA,"Marshall","SD"
"13181",1924,114,"Lincoln","GA"
"26019",NA,NA,"Benzie","MI"
"37013",2092,704,"Beaufort","NC"
"13069",1776,461,"Coffee","GA"
"18099",1454,407,"Marshall","IN"
"22097",1786,766,"St. Landry","LA"
"30015",1589,64,"Chouteau","MT"
"50007",1795,1222,"Chittenden","VT"
"72083",NA,NA,"Las Marías",NA
"37121",1264,166,"Mitchell","NC"
"30007",1916,190,"Broadwater","MT"
"39133",1244,2580,"Portage","OH"
"51067",1291,1673,"Franklin","VA"
"41027",1308,478,"Hood River","OR"
"39113",1438,9029,"Montgomery","OH"
"13103",1845,2220,"Effingham","GA"
"53005",1408,4605,"Benton","WA"
"53039",1512,356,"Klickitat","WA"
"45047",1297,1637,"Greenwood","SC"
"29173",1767,81,"Ralls","MO"
"56001",1712,622,"Albany","WY"
"27083",1857,489,"Lyon","MN"
"47125",1594,10789,"Montgomery","TN"
"49017",NA,NA,"Garfield","UT"
"51011",1145,483,"Appomattox","VA"
"19035",1745,65,"Cherokee","IA"
"21085",1722,228,"Grayson","KY"
"22113",2323,521,"Vermilion","LA"
"17071",NA,NA,"Henderson","IL"
"01117",1829,6626,"Shelby","AL"
"01081",1664,3369,"Lee","AL"
"16037",1625,72,"Custer","ID"
"13151",1863,7506,"Henry","GA"
"19089",NA,NA,"Howard","IA"
"39119",1343,859,"Muskingum","OH"
"19093",NA,NA,"Ida","IA"
"17133",2026,656,"Monroe","IL"
"19097",1588,99,"Jackson","IA"
"08097",3186,238,"Pitkin","CO"
"17149",NA,NA,"Pike","IL"
"56017",1638,74,"Hot Springs","WY"
"27125",1442,27,"Red Lake","MN"
"05103",1755,202,"Ouachita","AR"
"45029",1805,521,"Colleton","SC"
"27137",1582,5590,"St. Louis","MN"
"39093",1206,5928,"Lorain","OH"
"27139",2308,5462,"Scott","MN"
"28019",NA,NA,"Choctaw","MS"
"54027",1301,189,"Hampshire","WV"
"12079",2032,156,"Madison","FL"
"12023",1828,767,"Columbia","FL"
"12005",2622,4410,"Bay","FL"
"72025",NA,NA,"Caguas",NA
"72045",NA,NA,"Comerío",NA
"22111",1370,206,"Union","LA"
"21211",1915,1014,"Shelby","KY"
"51185",1231,466,"Tazewell","VA"
"18125",1691,206,"Pike","IN"
"37049",1993,3446,"Craven","NC"
"72003",NA,NA,"Aguada",NA
"26047",1411,291,"Emmet","MI"
"20087",2167,399,"Jefferson","KS"
"49043",1961,974,"Summit","UT"
"20161",NA,NA,"Riley","KS"
"27077",1771,67,"Lake of the Woods","MN"
"22047",1928,311,"Iberville","LA"
"48265",1828,907,"Kerr","TX"
"34027",1954,12454,"Morris","NJ"
"13095",1652,1525,"Dougherty","GA"
"31003",NA,NA,"Antelope","NE"
"47135",1813,36,"Perry","TN"
"29007",1433,228,"Audrain","MO"
"47155",1421,2120,"Sevier","TN"
"30045",NA,NA,"Judith Basin","MT"
"51029",1299,285,"Buckingham","VA"
"02188",NA,NA,"Northwest Arctic","AK"
"27007",1665,491,"Beltrami","MN"
"27001",1849,275,"Aitkin","MN"
"20185",NA,NA,"Stafford","KS"
"40131",2264,2187,"Rogers","OK"
"22005",1779,2763,"Ascension","LA"
"26031",1706,181,"Cheboygan","MI"
"08099",2113,66,"Prowers","CO"
"12097",2221,7842,"Osceola","FL"
"51073",1692,1994,"Gloucester","VA"
"37189",1533,888,"Watauga","NC"
"45055",1547,1511,"Kershaw","SC"
"16077",1535,88,"Power","ID"
"40021",2230,638,"Cherokee","OK"
"48419",2320,73,"Shelby","TX"
"55115",1166,366,"Shawano","WI"
"06031",1230,4320,"Kings","CA"
"06083",1501,5928,"Santa Barbara","CA"
"16011",1378,746,"Bingham","ID"
"27087",2112,22,"Mahnomen","MN"
"20117",2275,52,"Marshall","KS"
"55001",1373,190,"Adams","WI"
"72107",NA,NA,"Orocovis",NA
"72021",NA,NA,"Bayamón",NA
"54039",1322,2772,"Kanawha","WV"
"72063",NA,NA,"Gurabo",NA
"72039",NA,NA,"Ciales",NA
"72041",NA,NA,"Cidra",NA
"72055",NA,NA,"Guánica",NA
"28091",2475,88,"Marion","MS"
"31063",2772,28,"Frontier","NE"
"31065",2666,30,"Furnas","NE"
"01115",1739,2326,"St. Clair","AL"
"42089",1252,3352,"Monroe","PA"
"36041",1496,29,"Hamilton","NY"
"48449",1695,256,"Titus","TX"
"42103",1192,1209,"Pike","PA"
"48467",2143,563,"Van Zandt","TX"
"36113",2652,1171,"Warren","NY"
"31073",NA,NA,"Gosper","NE"
"54075",NA,NA,"Pocahontas","WV"
"26135",1800,43,"Oscoda","MI"
"55017",1412,636,"Chippewa","WI"
"06109",2424,1373,"Tuolumne","CA"
"55121",1754,189,"Trempealeau","WI"
"05137",1843,128,"Stone","AR"
"41015",1290,248,"Curry","OR"
"05047",1603,214,"Franklin","AR"
"06037",1688,102831,"Los Angeles","CA"
"25019",3294,40,"Nantucket","MA"
"34039",1810,11718,"Union","NJ"
"18075",1491,96,"Jay","IN"
"05031",1731,2956,"Craighead","AR"
"08067",1717,1518,"La Plata","CO"
"28095",1890,237,"Monroe","MS"
"39145",1519,397,"Scioto","OH"
"51117",1435,493,"Mecklenburg","VA"
"01015",1740,2404,"Calhoun","AL"
"21025",NA,NA,"Breathitt","KY"
"20109",NA,NA,"Logan","KS"
"30087",1948,127,"Rosebud","MT"
"31005",NA,NA,"Arthur","NE"
"45035",1921,4564,"Dorchester","SC"
"48333",NA,NA,"Mills","TX"
"18001",1151,392,"Adams","IN"
"18017",1382,300,"Cass","IN"
"32023",1361,865,"Nye","NV"
"72054",NA,NA,"Florida",NA
"30107",NA,NA,"Wheatland","MT"
"30011",NA,NA,"Carter","MT"
"20137",NA,NA,"Norton","KS"
"37021",1354,7230,"Buncombe","NC"
"31157",2398,582,"Scotts Bluff","NE"
"42107",1089,1934,"Schuylkill","PA"
"33009",1959,980,"Grafton","NH"
"39075",1309,120,"Holmes","OH"
"02195",NA,NA,"Petersburg","AK"
"05039",1707,39,"Dallas","AR"
"37111",1232,497,"McDowell","NC"
"42109",995,369,"Snyder","PA"
"36059",4199,38822,"Nassau","NY"
"51630",1633,700,"Fredericksburg","VA"
"29149",NA,NA,"Oregon","MO"
"36063",1756,4448,"Niagara","NY"
"51800",1991,3947,"Suffolk","VA"
"06067",1449,38423,"Sacramento","CA"
"19113",1446,4073,"Linn","IA"
"21133",NA,NA,"Letcher","KY"
"30111",2128,6434,"Yellowstone","MT"
"28145",1816,164,"Union","MS"
"48097",2427,605,"Cooke","TX"
"48325",2093,677,"Medina","TX"
"26083",NA,NA,"Keweenaw","MI"
"27055",1675,170,"Houston","MN"
"27063",1804,104,"Jackson","MN"
"21173",1875,253,"Montgomery","KY"
"21175",NA,NA,"Morgan","KY"
"54089",NA,NA,"Summers","WV"
"26153",NA,NA,"Schoolcraft","MI"
"42101",1275,20010,"Philadelphia","PA"
"01073",1951,15367,"Jefferson","AL"
"22021",NA,NA,"Caldwell","LA"
"29177",1874,572,"Ray","MO"
"45019",3432,11350,"Charleston","SC"
"48417",NA,NA,"Shackelford","TX"
"72079",NA,NA,"Lajas",NA
"17159",1669,53,"Richland","IL"
"13253",2296,98,"Seminole","GA"
"40067",NA,NA,"Jefferson","OK"
"30063",1591,3030,"Missoula","MT"
"18005",1420,1714,"Bartholomew","IN"
"20007",NA,NA,"Barber","KS"
"17087",2017,45,"Johnson","IL"
"42087",933,425,"Mifflin","PA"
"18077",1520,461,"Jefferson","IN"
"51045",1335,34,"Craig","VA"
"39125",1360,98,"Paulding","OH"
"13003",NA,NA,"Atkinson","GA"
"51125",1500,419,"Nelson","VA"
"12131",2957,2024,"Walton","FL"
"31057",NA,NA,"Dundy","NE"
"21021",2583,416,"Boyle","KY"
"48213",2028,906,"Henderson","TX"
"31177",2736,494,"Washington","NE"
"16071",1475,96,"Oneida","ID"
"56009",1895,331,"Converse","WY"
"05091",1755,751,"Miller","AR"
"34025",2226,18063,"Monmouth","NJ"
"27093",1890,666,"Meeker","MN"
"17091",1605,1953,"Kankakee","IL"
"27075",1690,196,"Lake","MN"
"23021",1048,113,"Piscataquis","ME"
"05121",1661,162,"Randolph","AR"
"08107",2078,579,"Routt","CO"
"27059",2154,1373,"Isanti","MN"
"27143",2049,327,"Sibley","MN"
"06079",1561,5564,"San Luis Obispo","CA"
"39005",1269,603,"Ashland","OH"
"28121",1940,3250,"Rankin","MS"
"06043",2358,323,"Mariposa","CA"
"35009",2077,1843,"Curry","NM"
"36021",1876,846,"Columbia","NY"
"06093",1874,666,"Siskiyou","CA"
"48439",2160,42322,"Tarrant","TX"
"47045",1751,522,"Dyer","TN"
"27039",1899,598,"Dodge","MN"
"37093",1565,2972,"Hoke","NC"
"26127",1878,165,"Oceana","MI"
"37125",1589,4488,"Moore","NC"
"26133",NA,NA,"Osceola","MI"
"44009",2244,2230,"Washington","RI"
"42007",1008,3579,"Beaver","PA"
"46095",NA,NA,"Mellette","SD"
"46117",2399,29,"Stanley","SD"
"29061",1931,74,"Daviess","MO"
"46137",NA,NA,"Ziebach","SD"
"30021",1730,207,"Dawson","MT"
"49003",1124,1588,"Box Elder","UT"
"30089",1411,243,"Sanders","MT"
"48159",1965,105,"Franklin","TX"
"36025",1470,361,"Delaware","NY"
"48183",1489,1562,"Gregg","TX"
"38029",NA,NA,"Emmons","ND"
"34031",1753,7373,"Passaic","NJ"
"48503",2166,177,"Young","TX"
"21015",1657,3315,"Boone","KY"
"39045",1446,3162,"Fairfield","OH"
"38071",1476,79,"Ramsey","ND"
"08019",2618,329,"Clear Creek","CO"
"36029",1397,17276,"Erie","NY"
"28043",2420,121,"Grenada","MS"
"21187",1800,103,"Owen","KY"
"21163",1843,790,"Meade","KY"
"48037",1886,1584,"Bowie","TX"
"47179",1269,2565,"Washington","TN"
"56015",1907,359,"Goshen","WY"
"51057",1660,252,"Essex","VA"
"48047",NA,NA,"Brooks","TX"
"47187",2301,6205,"Williamson","TN"
"55033",1660,358,"Dunn","WI"
"56023",1294,475,"Lincoln","WY"
"45077",1308,2990,"Pickens","SC"
"56027",NA,NA,"Niobrara","WY"
"45079",1598,11279,"Richland","SC"
"06039",1620,3787,"Madera","CA"
"17157",1826,226,"Randolph","IL"
"48371",1670,75,"Pecos","TX"
"13061",NA,NA,"Clay","GA"
"48381",2093,4174,"Randall","TX"
"19149",1602,244,"Plymouth","IA"
"08113",2005,97,"San Miguel","CO"
"19157",1647,238,"Poweshiek","IA"
"13081",2205,222,"Crisp","GA"
"48387",1574,55,"Red River","TX"
"08125",2407,99,"Yuma","CO"
"19161",1659,25,"Sac","IA"
"21053",NA,NA,"Clinton","KY"
"48083",NA,NA,"Coleman","TX"
"08085",1139,1263,"Montrose","CO"
"20143",1974,54,"Ottawa","KS"
"20179",NA,NA,"Sheridan","KS"
"49007",1241,268,"Carbon","UT"
"49015",NA,NA,"Emery","UT"
"48029",1655,33254,"Bexar","TX"
"48187",1650,3163,"Guadalupe","TX"
"15003",2369,8160,"Honolulu","HI"
"05035",1794,934,"Crittenden","AR"
"53007",1522,1436,"Chelan","WA"
"12017",1849,3594,"Citrus","FL"
"12059",2153,152,"Holmes","FL"
"12065",2164,246,"Jefferson","FL"
"12073",1805,7703,"Leon","FL"
"12103",3051,24221,"Pinellas","FL"
"47087",1684,125,"Jackson","TN"
"72059",NA,NA,"Guayanilla",NA
"17177",1494,307,"Stephenson","IL"
"31151",2304,251,"Saline","NE"
"18019",1508,3298,"Clark","IN"
"41041",1332,925,"Lincoln","OR"
"22105",1658,2244,"Tangipahoa","LA"
"72105",NA,NA,"Naranjito",NA
"06107",1264,12190,"Tulare","CA"
"36019",1390,947,"Clinton","NY"
"39165",1613,4465,"Warren","OH"
"24043",1548,4577,"Washington","MD"
"51141",1200,328,"Patrick","VA"
"05143",1912,5006,"Washington","AR"
"19129",2070,442,"Mills","IA"
"21093",1814,4049,"Hardin","KY"
